"ID","TYPE","NAME","LATITUDE","LONGITUDE","COUNTRY","REGION"
"20313","small_airport","Thibodaux Municipal Airport","30","-91","US","US-LA"
"20314","small_airport","Lost Hills Kern County Airport","36","-120","US","US-CA"
"20315","small_airport","New Cuyama Airport","35","-120","US","US-CA"
"20316","small_airport","Mountain Valley Airport","35","-118","US","US-CA"
"20317","small_airport","Lamar Municipal Airport","38","-103","US","US-CO"
"3627","medium_airport","Purdue University Airport","40","-87","US","US-IN"
"3628","medium_airport","Lakeland Linder Regional Airport","28","-82","US","US-FL"
"20318","small_airport","Los Alamos Airport","36","-106","US","US-NM"
"3629","medium_airport","Capital City Airport","43","-85","US","US-MI"
"3630","medium_airport","Laramie Regional Airport","41","-106","US","US-WY"
"3631","large_airport","McCarran International Airport","36","-115","US","US-NV"
"20319","medium_airport","Lawton Fort Sill Regional Airport","35","-98","US","US-OK"
"3632","large_airport","Los Angeles International Airport","34","-118","US","US-CA"
"3633","large_airport","Lubbock Preston Smith International Airport","34","-102","US","US-TX"
"3634","medium_airport","Arnold Palmer Regional Airport","40","-79","US","US-PA"
"3635","medium_airport","North Platte Regional Airport Lee Bird Field","41","-101","US","US-NE"
"3636","medium_airport","Liberal Mid-America Regional Airport","37","-101","US","US-KS"
"20320","small_airport","Floyd W. Jones Lebanon Airport","38","-93","US","US-MO"
"20321","small_airport","Clarksville Red River City-J D Trissell Field","34","-95","US","US-TX"
"20322","medium_airport","Lumberton Municipal Airport","35","-79","US","US-NC"
"20323","medium_airport","Brazoria County Airport","29","-95","US","US-TX"
"20324","small_airport","Wayne Municipal Airport","42","-97","US","US-NE"
"3637","medium_airport","Lake Charles Regional Airport","30","-93","US","US-LA"
"20325","small_airport","Laconia Municipal Airport","44","-71","US","US-NH"
"3638","large_airport","Rickenbacker International Airport","40","-83","US","US-OH"
"20326","small_airport","Lake City Municipal Airport","30","-83","US","US-FL"
"20327","small_airport","Linden Airport","41","-74","US","US-NJ"
"20328","small_airport","Mason County Airport","44","-86","US","US-MI"
"3639","medium_airport","Lebanon Municipal Airport","44","-72","US","US-NH"
"20329","medium_airport","Leesburg International Airport","29","-82","US","US-FL"
"20330","small_airport","Lemmon Municipal Airport","46","-102","US","US-SD"
"20331","small_airport","Auburn Lewiston Municipal Airport","44","-70","US","US-ME"
"3640","large_airport","Blue Grass Airport","38","-85","US","US-KY"
"3641","large_airport","Langley Air Force Base","37","-76","US","US-VA"
"20332","medium_airport","Angelina County Airport","31","-95","US","US-TX"
"3642","large_airport","Lafayette Regional Airport","30","-92","US","US-LA"
"3643","large_airport","La Guardia Airport","41","-74","US","US-NY"
"3644","medium_airport","Long Beach /Daugherty Field/ Airport","34","-118","US","US-CA"
"20334","small_airport","Lagrange Callaway Airport","33","-85","US","US-GA"
"20335","small_airport","La Grande Union County Airport","45","-118","US","US-OR"
"20336","small_airport","Laguna AAF (Yuma Proving Ground) Airfield","33","-114","US","US-AZ"
"20337","medium_airport","Logan Cache Airport","42","-112","US","US-UT"
"20338","small_airport","Hearne Municipal Airport","31","-97","US","US-TX"
"29668","closed","Arlington Municipal Airport","35","-90","US","US-TN"
"20339","small_airport","Lincoln Regional Karl Harder Field","39","-121","US","US-CA"
"20340","small_airport","Fairfield County Airport","40","-83","US","US-OH"
"20341","small_airport","William T. Piper Memorial Airport","41","-77","US","US-PA"
"20342","small_airport","Wright Aaf (Fort Stewart)/Midcoast Regional Airpor","32","-82","US","US-GA"
"20343","small_airport","La Junta Municipal Airport","38","-104","US","US-CO"
"20344","small_airport","Franklin County Airport","36","-78","US","US-NC"
"20345","small_airport","Limon Municipal Airport","39","-104","US","US-CO"
"3645","large_airport","Adams Field","35","-92","US","US-AR"
"20346","small_airport","Littlefield Municipal Airport","34","-102","US","US-TX"
"20347","small_airport","Litchfield Municipal Airport","45","-95","US","US-MN"
"20348","small_airport","Lake Placid Airport","44","-74","US","US-NY"
"20349","small_airport","Lancaster County-Mc Whirter Field","35","-81","US","US-SC"
"20350","small_airport","Louisa County-Freeman field","38","-78","US","US-VA"
"20351","small_airport","Lake County Airport","42","-120","US","US-OR"
"20352","small_airport","Challis Airport","45","-114","US","US-ID"
"20353","small_airport","Levelland Municipal Airport","34","-102","US","US-TX"
"20354","medium_airport","Monticello Municipal Ellis Field","34","-92","US","US-AR"
"20692","small_airport","Little River Airport","39","-124","US","US-CA"
"20355","small_airport","Lamar Municipal Airport","37","-94","US","US-MO"
"21632","small_airport","Vance Brand Airport","40","-105","US","US-CO"
"20356","small_airport","Louisville Winston County Airport","33","-89","US","US-MS"
"3646","medium_airport","Klamath Falls Airport","42","-122","US","US-OR"
"20357","small_airport","Palm Beach County Park Airport","27","-80","US","US-FL"
"20358","small_airport","Lancaster Airport","33","-97","US","US-TX"
"20359","medium_airport","Hunt Field","43","-109","US","US-WY"
"3647","medium_airport","Lincoln Airport","41","-97","US","US-NE"
"20360","small_airport","Kings Land O' Lakes Airport","46","-89","US","US-WI"
"20361","small_airport","Willoughby Lost Nation Municipal Airport","42","-81","US","US-OH"
"20362","small_airport","Lonesome Pine Airport","37","-83","US","US-VA"
"20363","small_airport","Tri-County Regional Airport","43","-90","US","US-WI"
"3648","medium_airport","Lancaster Airport","40","-76","US","US-PA"
"20364","medium_airport","Derby Field","40","-119","US","US-NV"
"20365","small_airport","Wings Field","40","-75","US","US-PA"
"20366","small_airport","Lewis University Airport","42","-88","US","US-IL"
"3649","medium_airport","Bowman Field","38","-86","US","US-KY"
"3650","medium_airport","London Corbin Airport Magee Field","37","-84","US","US-KY"
"20367","small_airport","Lompoc Airport","35","-120","US","US-CA"
"20368","small_airport","Lorain County Regional Airport","41","-82","US","US-OH"
"20369","small_airport","Pickens County Airport","35","-83","US","US-SC"
"20370","small_airport","Larned Pawnee County Airport","38","-99","US","US-KS"
"3651","medium_airport","Laredo International Airport","28","-99","US","US-TX"
"3652","medium_airport","Little Rock Air Force Base","35","-92","US","US-AR"
"20371","small_airport","Lincoln Regional Airport","45","-69","US","US-ME"
"20372","small_airport","Le Mars Municipal Airport","43","-96","US","US-IA"
"20373","small_airport","Mt Pleasant Regional-Faison field","33","-80","US","US-SC"
"3653","medium_airport","Las Cruces International Airport","32","-107","US","US-NM"
"20374","small_airport","Lawrence Smith Memorial Airport","39","-94","US","US-MO"
"20375","small_airport","Lordsburg Municipal Airport","32","-109","US","US-NM"
"3654","medium_airport","La Crosse Municipal Airport","44","-91","US","US-WI"
"3655","medium_airport","Lawson Army Air Field (Fort Benning)","32","-85","US","US-GA"
"20376","small_airport","Lusk Municipal Airport","43","-104","US","US-WY"
"20377","small_airport","Los Banos Municipal Airport","37","-121","US","US-CA"
"3656","medium_airport","Nellis Air Force Base","36","-115","US","US-NV"
"3657","large_airport","Altus Air Force Base","35","-99","US","US-OK"
"20378","small_airport","Liberty County Airport","49","-111","US","US-MT"
"20379","small_airport","Decatur Municipal Airport","33","-98","US","US-TX"
"3658","large_airport","Luke Air Force Base","34","-112","US","US-AZ"
"20380","small_airport","Ellington Airport","36","-87","US","US-TN"
"3659","medium_airport","Cincinnati Municipal Airport Lunken Field","39","-84","US","US-OH"
"20381","small_airport","Hesler Noble Field","32","-89","US","US-MS"
"20382","small_airport","Menomonie Municipal Score Field","45","-92","US","US-WI"
"18649","small_airport","Laurens County Airport","35","-82","US","US-SC"
"20383","small_airport","Pearland Regional Airport","30","-95","US","US-TX"
"20384","small_airport","Livermore Municipal Airport","38","-122","US","US-CA"
"20385","small_airport","Lawrenceville Brunswick Municipal Airport","37","-78","US","US-VA"
"20386","medium_airport","Mission Field","46","-110","US","US-MT"
"20387","small_airport","Airlake Airport","45","-93","US","US-MN"
"20388","medium_airport","Las Vegas Municipal Airport","36","-105","US","US-NM"
"20389","small_airport","South Haven Area Regional Airport","42","-86","US","US-MI"
"20390","medium_airport","Greenbrier Valley Airport","38","-80","US","US-WV"
"20391","small_airport","Lawrence Municipal Airport","39","-95","US","US-KS"
"20392","small_airport","Wells Municipal Harriet Field","41","-115","US","US-NV"
"3660","medium_airport","Lawrence Municipal Airport","43","-71","US","US-MA"
"20393","medium_airport","Lewiston Nez Perce County Airport","46","-117","US","US-ID"
"3661","medium_airport","Lewistown Municipal Airport","47","-109","US","US-MT"
"20394","small_airport","Lawrenceville Vincennes International Airport","39","-88","US","US-IL"
"20395","small_airport","Little Falls-Morrison County-Lindbergh field","46","-94","US","US-MN"
"20396","small_airport","Jim Kelly Field","41","-100","US","US-NE"
"20397","small_airport","Lee's Summit Municipal Airport","39","-94","US","US-MO"
"20398","small_airport","Lake County Airport","39","-106","US","US-CO"
"20399","small_airport","Mexia Limestone County Airport","32","-97","US","US-TX"
"3662","medium_airport","Lynchburg Regional Preston Glenn Field","37","-79","US","US-VA"
"20400","small_airport","Lyons Rice County Municipal Airport","38","-98","US","US-KS"
"21734","small_airport","Quentin Aanenson Field","44","-96","US","US-MN"
"12281","small_airport","Danielson Airport","42","-72","US","US-CT"
"20401","small_airport","Gwinnett County Briscoe Field","34","-84","US","US-GA"
"20402","small_airport","Lampasas Airport","31","-98","US","US-TX"
"20403","small_airport","General Dewitt Spain Airport","35","-90","US","US-TN"
"20404","small_airport","Dickson Municipal Airport","36","-87","US","US-TN"
"20405","small_airport","Covington Municipal Airport","36","-90","US","US-TN"
"20406","small_airport","Caruthersville Memorial Airport","36","-90","US","US-MO"
"20407","small_airport","William L. Whitehurst Field","35","-89","US","US-TN"
"20408","small_airport","Copiah County Airport","32","-90","US","US-MS"
"20409","small_airport","Steele Municipal Airport","36","-90","US","US-MO"
"20410","small_airport","Poplarville Pearl River County Airport","31","-90","US","US-MS"
"20411","small_airport","Perry County Airport","36","-88","US","US-TN"
"20412","small_airport","John Bell Williams Airport","32","-90","US","US-MS"
"20413","small_airport","Bolivar Municipal Airport","38","-93","US","US-MO"
"20414","small_airport","Hope Municipal Airport","34","-94","US","US-AR"
"20415","small_airport","Newport Municipal Airport","36","-91","US","US-AR"
"20416","small_airport","Grayson County Airport","37","-86","US","US-KY"
"20417","small_airport","Muhlenberg County Airport","37","-87","US","US-KY"
"20418","small_airport","Russellville Municipal Airport","34","-88","US","US-AL"
"20419","small_airport","James H Easom Field","32","-89","US","US-MS"
"20420","small_airport","Dean Griffin Memorial Airport","31","-89","US","US-MS"
"20421","small_airport","Mayfield Graves County Airport","37","-89","US","US-KY"
"20422","small_airport","Waldron Municipal Airport","35","-94","US","US-AR"
"20423","small_airport","Hassell Field","35","-88","US","US-TN"
"20424","small_airport","Metropolis Municipal Airport","37","-89","US","US-IL"
"20425","small_airport","Arnold Field","36","-89","US","US-TN"
"20426","small_airport","Lake Village Municipal Airport","33","-91","US","US-AR"
"20427","small_airport","Sumner County Regional Airport","36","-86","US","US-TN"
"20428","small_airport","Kentucky Dam State Park Airport","37","-88","US","US-KY"
"20429","small_airport","Frank Federer Memorial Airport","35","-91","US","US-AR"
"20430","small_airport","Ruleville Drew Airport","34","-91","US","US-MS"
"20431","small_airport","Monroe County Airport","34","-88","US","US-MS"
"20432","small_airport","Holly Springs Marshall County Airport","35","-90","US","US-MS"
"20433","small_airport","Prentiss Jefferson Davis County Airport","32","-90","US","US-MS"
"20434","small_airport","Houston Municipal Airport","34","-89","US","US-MS"
"20435","small_airport","Alpine County Airport","39","-120","US","US-CA"
"20436","small_airport","Colstrip Airport","46","-107","US","US-MT"
"20437","small_airport","Houston Memorial Airport","37","-92","US","US-MO"
"20438","small_airport","Boardman Airport","46","-120","US","US-OR"
"20439","small_airport","Oktibbeha Airport","33","-89","US","US-MS"
"20440","small_airport","Franklin Wilkins Airport","36","-88","US","US-TN"
"20441","small_airport","Humboldt Municipal Airport","36","-89","US","US-TN"
"20442","small_airport","Lebanon Municipal Airport","36","-86","US","US-TN"
"20443","small_airport","Lamar County Airport","34","-88","US","US-AL"
"20445","small_airport","Richton Perry County Airport","31","-89","US","US-MS"
"20446","small_airport","Woodruff County Airport","35","-91","US","US-AR"
"20447","small_airport","Wynne Municipal Airport","35","-91","US","US-AR"
"20448","small_airport","Alfred Schroeder Field","38","-97","US","US-KS"
"20449","small_airport","Pocahontas Municipal Airport","36","-91","US","US-AR"
"20450","small_airport","Greensfield Airport","39","-91","US","US-MO"
"20451","small_airport","New Albany Union County Airport","35","-89","US","US-MS"
"20452","small_airport","Almyra Municipal Airport","34","-91","US","US-AR"
"20453","small_airport","Malta Airport","48","-108","US","US-MT"
"20454","small_airport","Howard County Airport","34","-94","US","US-AR"
"20455","small_airport","Malvern Municipal Airport","34","-93","US","US-AR"
"20456","small_airport","John H Hooks Jr Memorial Airport","32","-92","US","US-LA"
"20457","small_airport","Scott Airport","32","-91","US","US-LA"
"20458","small_airport","Mccharen Field","34","-89","US","US-MS"
"20459","small_airport","Gideon Memorial Airport","36","-90","US","US-MO"
"20460","small_airport","Cornelia Fort Airpark","36","-87","US","US-TN"
"20461","small_airport","Dexter B Florence Memorial Field","34","-93","US","US-AR"
"20462","small_airport","William Robert Johnston Municipal Airport","37","-120","US","US-CA"
"20463","small_airport","Springfield Robertson County Airport","37","-87","US","US-TN"
"20464","small_airport","Houston County Airport","36","-88","US","US-TN"
"20465","small_airport","Desert Aire Airport","47","-120","US","US-WA"
"20466","small_airport","Richard Arthur Field","34","-88","US","US-AL"
"20467","small_airport","Saline County/Watts Field","35","-93","US","US-AR"
"20468","small_airport","Macon Downtown Airport","33","-84","US","US-GA"
"20469","small_airport","Madera Municipal Airport","37","-120","US","US-CA"
"3663","medium_airport","Midland International Airport","32","-102","US","US-TX"
"20470","small_airport","Marianna Municipal Airport","31","-85","US","US-FL"
"20471","small_airport","Malone Dufort Airport","45","-74","US","US-NY"
"20472","small_airport","Marion County Airport","34","-79","US","US-SC"
"20473","small_airport","Malden Regional Airport","37","-90","US","US-MO"
"302384","small_airport","Koinambe Airport","-5","145","PG","PG-JI"
"20474","medium_airport","Mobridge Municipal Airport","46","-100","US","US-SD"
"20475","small_airport","Manistee Co Blacker Airport","44","-86","US","US-MI"
"20476","small_airport","Bruce Campbell Field","32","-90","US","US-MS"
"3664","large_airport","MBS International Airport","44","-84","US","US-MI"
"20477","small_airport","Murfreesboro Municipal Airport","36","-86","US","US-TN"
"20478","small_airport","Omar N Bradley Airport","39","-92","US","US-MO"
"3665","medium_airport","Mc Comb/Pike County/John E Lewis Field","31","-90","US","US-MS"
"3666","medium_airport","Mc Clellan Airfield","39","-121","US","US-CA"
"20479","small_airport","Mackinac Island Airport","46","-85","US","US-MI"
"20480","medium_airport","Merced Regional Macready Field","37","-121","US","US-CA"
"3667","large_airport","Mac Dill Air Force Base","28","-83","US","US-FL"
"3668","large_airport","Kansas City International Airport","39","-95","US","US-MO"
"20481","medium_airport","Mc Cook Ben Nelson Regional Airport","40","-101","US","US-NE"
"3669","medium_airport","Middle Georgia Regional Airport","33","-84","US","US-GA"
"3670","large_airport","Orlando International Airport","28","-81","US","US-FL"
"20482","medium_airport","Mason City Municipal Airport","43","-93","US","US-IA"
"20483","small_airport","White County Airport","41","-87","US","US-IN"
"20484","small_airport","Martin County Airport","36","-77","US","US-NC"
"20485","heliport","Martindale Army Heliport","29","-98","US","US-TX"
"20486","small_airport","Midland Airpark","32","-102","US","US-TX"
"20487","small_airport","Mooreland Municipal Airport","36","-99","US","US-OK"
"3671","medium_airport","Southern Illinois Airport","38","-89","US","US-IL"
"20488","small_airport","Madison County Executive -Tom Sharp Jr Airport","35","-87","US","US-AL"
"20489","small_airport","Madison Municipal Airport","44","-97","US","US-SD"
"3672","medium_airport","Harrisburg International Airport","40","-77","US","US-PA"
"3673","large_airport","Chicago Midway International Airport","42","-88","US","US-IL"
"20490","small_airport","Taylor County Airport","45","-90","US","US-WI"
"20491","small_airport","Laurinburg Maxton Airport","35","-79","US","US-NC"
"3674","medium_airport","Key Field","32","-89","US","US-MS"
"20492","small_airport","Meade Municipal Airport","37","-100","US","US-KS"
"3675","large_airport","Memphis International Airport","35","-90","US","US-TN"
"3676","medium_airport","Castle Airport","37","-121","US","US-CA"
"20493","small_airport","Minden Tahoe Airport","39","-120","US","US-NV"
"20494","small_airport","James G. Whiting Memorial Field","42","-96","US","US-IA"
"20495","small_airport","Mena Intermountain Municipal Airport","35","-94","US","US-AR"
"307560","small_airport","Kamina Airport","-8","146","PG","PG-GPK"
"3677","medium_airport","Mansfield Lahm Regional Airport","41","-83","US","US-OH"
"3678","medium_airport","Mc Allen Miller International Airport","26","-98","US","US-TX"
"20496","small_airport","Marshfield Municipal Airport","45","-90","US","US-WI"
"3679","medium_airport","Rogue Valley International Medford Airport","42","-123","US","US-OR"
"20497","small_airport","Accomack County Airport","38","-76","US","US-VA"
"20498","small_airport","Michigan City Municipal Airport","42","-87","US","US-IN"
"3680","large_airport","Dobbins Air Reserve Base Airport","34","-85","US","US-GA"
"22012","small_airport","Maple Lake Municipal Airport","45","-94","US","US-MN"
"20499","small_airport","Orange County Airport","42","-74","US","US-NY"
"3681","large_airport","Montgomery Regional (Dannelly Field) Airport","32","-86","US","US-AL"
"20500","small_airport","Harbor Springs Airport","45","-85","US","US-MI"
"20501","small_airport","Moultrie Municipal Airport","31","-84","US","US-GA"
"3682","medium_airport","Morgantown Municipal Walter L. Bill Hart Field","40","-80","US","US-WV"
"20502","small_airport","Dayton Wright Brothers Airport","40","-84","US","US-OH"
"20503","small_airport","Mitchell Municipal Airport","44","-98","US","US-SD"
"3683","medium_airport","Manhattan Regional Airport","39","-97","US","US-KS"
"20504","small_airport","Marshall Memorial Municipal Airport","39","-93","US","US-MO"
"20505","small_airport","Metter Municipal Airport","32","-82","US","US-GA"
"20506","medium_airport","Sacramento Mather Airport","39","-121","US","US-CA"
"3684","large_airport","Manchester Airport","43","-71","US","US-NH"
"20507","small_airport","Mojave Airport","35","-118","US","US-CA"
"3685","large_airport","Miami International Airport","26","-80","US","US-FL"
"3686","medium_airport","Minot Air Force Base","48","-101","US","US-ND"
"20508","small_airport","Crystal Airport","45","-93","US","US-MN"
"3687","medium_airport","Delaware County Johnson Field","40","-85","US","US-IN"
"20509","small_airport","Miami Municipal Airport","37","-95","US","US-OK"
"20510","small_airport","Shafter Minter Field","36","-119","US","US-CA"
"3688","medium_airport","Millville Municipal Airport","39","-75","US","US-NJ"
"20511","small_airport","Marshalltown Municipal Airport","42","-93","US","US-IA"
"20512","small_airport","Picayune Municipal Airport","30","-90","US","US-MS"
"20513","small_airport","Jackson Municipal Airport","44","-95","US","US-MN"
"20514","small_airport","Robert J. Miller Air Park","40","-74","US","US-NJ"
"20515","small_airport","Miller Municipal Airport","45","-99","US","US-SD"
"3689","medium_airport","Charles B. Wheeler Downtown Airport","39","-95","US","US-MO"
"3690","large_airport","General Mitchell International Airport","43","-88","US","US-WI"
"3691","small_airport","Muskegon County Airport","43","-86","US","US-MI"
"20516","small_airport","Mountain Empire Airport","37","-81","US","US-VA"
"3692","medium_airport","Mc Kellar Sipes Regional Airport","36","-89","US","US-TN"
"20517","small_airport","Comanche County City Airport","32","-99","US","US-TX"
"20518","small_airport","Davis Field","36","-95","US","US-OK"
"18867","small_airport","Berkeley County Airport","33","-80","US","US-SC"
"20519","small_airport","Mankato Regional Airport","44","-94","US","US-MN"
"20520","small_airport","Marksville Municipal Airport","31","-92","US","US-LA"
"20521","small_airport","Marco Island Airport","26","-82","US","US-FL"
"3693","medium_airport","Melbourne International Airport","28","-81","US","US-FL"
"3694","medium_airport","Mc Alester Regional Airport","35","-96","US","US-OK"
"20522","small_airport","Malad City Airport","42","-112","US","US-ID"
"20523","small_airport","Millard Airport","41","-96","US","US-NE"
"20524","small_airport","Milford Municipal-Ben and Judy Briscoe Field","38","-113","US","US-UT"
"3695","large_airport","Quad City International Airport","41","-91","US","US-IL"
"20525","small_airport","Baldwin County Airport","33","-83","US","US-GA"
"30105","closed","Malta Airport","48","-108","US","US-MT"
"3696","medium_airport","Frank Wiley Field","46","-106","US","US-MT"
"20526","small_airport","Millinocket Municipal Airport","46","-69","US","US-ME"
"3697","large_airport","Monroe Regional Airport","33","-92","US","US-LA"
"44572","small_airport","Kimaam Airport","-8","139","ID","ID-PA"
"20527","small_airport","Mammoth Yosemite Airport","38","-119","US","US-CA"
"20528","small_airport","McMinn County Airport","35","-85","US","US-TN"
"20529","small_airport","Meriden Markham Municipal Airport","42","-73","US","US-CT"
"20530","small_airport","Southwest Minnesota Regional-Marshall-Ryan Field","44","-96","US","US-MN"
"20531","small_airport","Selfs Airport","34","-90","US","US-MS"
"20532","medium_airport","Mc Entire JNGB Airport","34","-81","US","US-SC"
"3698","medium_airport","Morristown Municipal Airport","41","-74","US","US-NJ"
"3699","medium_airport","Mc Minnville Municipal Airport","45","-123","US","US-OR"
"20533","small_airport","Mountain View Airport","37","-92","US","US-MO"
"302148","closed","Montana ARNG Heliport","46","-109","US","US-MT"
"20534","small_airport","Santee Cooper Regional Airport","34","-80","US","US-SC"
"20535","small_airport","Menominee Marinette Twin County Airport","45","-88","US","US-MI"
"20536","small_airport","Marion Municipal Airport","41","-83","US","US-OH"
"20537","small_airport","Monroe County Airport","36","-84","US","US-TN"
"20538","small_airport","Hamilton Municipal Airport","32","-98","US","US-TX"
"20539","small_airport","Richland Municipal Airport","38","-92","US","US-MO"
"20540","small_airport","Stockton Municipal Airport","38","-94","US","US-MO"
"20541","small_airport","Washington Regional Airport","39","-91","US","US-MO"
"20542","small_airport","North Central Missouri Regional Airport","40","-93","US","US-MO"
"3700","large_airport","Mobile Regional Airport","31","-88","US","US-AL"
"3701","medium_airport","Modesto City Co-Harry Sham Field","38","-121","US","US-CA"
"20543","small_airport","Mount Pleasant Municipal Airport","44","-85","US","US-MI"
"20544","small_airport","Moore Murrell Airport","36","-83","US","US-TN"
"3702","medium_airport","Minot International Airport","48","-101","US","US-ND"
"20545","small_airport","Morris Municipal - Charlie Schmidt Airport","46","-96","US","US-MN"
"20546","small_airport","Philadelphia Municipal Airport","33","-89","US","US-MS"
"19029","small_airport","Marshall County Airport","40","-81","US","US-WV"
"20547","small_airport","Mariposa Yosemite Airport","38","-120","US","US-CA"
"20548","small_airport","Petit Jean Park Airport","35","-93","US","US-AR"
"20549","small_airport","Pocono Mountains Municipal Airport","41","-75","US","US-PA"
"20550","small_airport","Mc Pherson Airport","38","-98","US","US-KS"
"20551","medium_airport","Edward F Knapp State Airport","44","-73","US","US-VT"
"20552","small_airport","Mount Pleasant Municipal Airport","41","-92","US","US-IA"
"20553","small_airport","Macomb Municipal Airport","41","-91","US","US-IL"
"20554","small_airport","Dare County Regional Airport","36","-76","US","US-NC"
"20555","small_airport","Mount Comfort Airport","40","-86","US","US-IN"
"18758","small_airport","Chester County G O Carlson Airport","40","-76","US","US-PA"
"30117","closed","Marquette Airport","47","-88","US","US-MI"
"20556","small_airport","Telfair Wheeler Airport","32","-83","US","US-GA"
"3703","medium_airport","Smyrna Airport","36","-87","US","US-TN"
"3704","medium_airport","Eastern Wv Regional Shepherd Field","39","-78","US","US-WV"
"20557","small_airport","Maury County Airport","36","-87","US","US-TN"
"20558","small_airport","Marfa Municipal Airport","30","-104","US","US-TX"
"20559","small_airport","Michael J. Smith Field","35","-77","US","US-NC"
"20560","small_airport","Iowa County Airport","43","-90","US","US-WI"
"20561","small_airport","Foothills Regional Airport","36","-82","US","US-NC"
"20562","small_airport","Union County Airport","40","-83","US","US-OH"
"3705","medium_airport","Monterey Peninsula Airport","37","-122","US","US-CA"
"30167","closed","Mt Pleasant Airport","33","-95","US","US-TX"
"3706","medium_airport","Northwest Alabama Regional Airport","35","-88","US","US-AL"
"3707","large_airport","Dane County Regional Truax Field","43","-89","US","US-WI"
"3708","medium_airport","Missoula International Airport","47","-114","US","US-MT"
"3709","large_airport","Minneapolis-St Paul International/Wold-Chamberlain","45","-93","US","US-MN"
"3710","medium_airport","Massena International Richards Field","45","-75","US","US-NY"
"20563","small_airport","Sullivan County International Airport","42","-75","US","US-NY"
"3711","large_airport","Louis Armstrong New Orleans International Airport","30","-90","US","US-LA"
"3712","medium_airport","Selfridge Angb Airport","43","-83","US","US-MI"
"20564","medium_airport","The Florida Keys Marathon Airport","25","-81","US","US-FL"
"20565","medium_airport","Montrose Regional Airport","39","-108","US","US-CO"
"3713","medium_airport","Martin State Airport","39","-76","US","US-MD"
"20566","small_airport","Coles County Memorial Airport","39","-88","US","US-IL"
"20567","small_airport","Montauk Airport","41","-72","US","US-NY"
"20568","small_airport","Blue Ridge Airport","37","-80","US","US-VA"
"20569","small_airport","Manitowoc County Airport","44","-88","US","US-WI"
"30261","closed","Pikeville-Bledsoe Airport","36","-85","US","US-KY"
"3714","medium_airport","Muir Army Air Field (Fort Indiantown Gap) Airport","40","-77","US","US-PA"
"20570","small_airport","Spence Airport","31","-84","US","US-GA"
"3715","large_airport","Mountain Home Air Force Base","43","-116","US","US-ID"
"20571","small_airport","Muscatine Municipal Airport","41","-91","US","US-IA"
"20572","small_airport","Monroe County Airport","31","-87","US","US-AL"
"20573","small_airport","Montevideo Chippewa County Airport","45","-96","US","US-MN"
"20574","small_airport","Monte Vista Municipal Airport","38","-106","US","US-CO"
"20575","small_airport","Morrisville Stowe State Airport","45","-73","US","US-VT"
"20576","small_airport","Machias Valley Airport","45","-67","US","US-ME"
"20577","small_airport","Mount Vernon Airport","38","-89","US","US-IL"
"20578","small_airport","Martha's Vineyard Airport","41","-71","US","US-MA"
"20579","small_airport","Williamson County Regional Airport","38","-89","US","US-IL"
"20580","small_airport","Lawrence J Timmerman Airport","43","-88","US","US-WI"
"20581","medium_airport","Grant Co International Airport","47","-119","US","US-WA"
"20582","small_airport","Mount Airy Surry County Airport","36","-81","US","US-NC"
"20583","small_airport","Mineral Wells Airport","33","-98","US","US-TX"
"20584","small_airport","Windom Municipal Airport","44","-95","US","US-MN"
"20585","small_airport","Middletown Regional-Hook Field Municipal Airport","40","-84","US","US-OH"
"20586","small_airport","Manila Municipal Airport","36","-90","US","US-AR"
"3716","medium_airport","Maxwell Air Force Base","32","-86","US","US-AL"
"20587","small_airport","Monticello Regional Airport","42","-91","US","US-IA"
"20588","seaplane_base","Moser Bay Seaplane Base","57","-154","US","US-AK"
"20589","small_airport","Montgomery Field","33","-117","US","US-CA"
"20590","small_airport","Mexico Memorial Airport","39","-92","US","US-MO"
"20591","medium_airport","Mc Call Municipal Airport","45","-116","US","US-ID"
"3717","large_airport","Myrtle Beach International Airport","34","-79","US","US-SC"
"3718","medium_airport","Yuba County Airport","39","-122","US","US-CA"
"20592","small_airport","Marysville Municipal Airport","40","-97","US","US-KS"
"20593","small_airport","Moose Lake Carlton County Airport","46","-93","US","US-MN"
"20594","small_airport","Pinal Airpark","33","-111","US","US-AZ"
"20595","small_airport","Marion Municipal Airport","40","-86","US","US-IN"
"20596","small_airport","Cortland County Chase Field","43","-76","US","US-NY"
"20597","small_airport","Laurel Airport","39","-76","US","US-DE"
"20598","small_airport","Lakewood Airport","40","-74","US","US-NJ"
"20599","small_airport","Bloomsburg Municipal Airport","41","-76","US","US-PA"
"20600","small_airport","Flying W Airport","40","-75","US","US-NJ"
"20601","small_airport","Aztec Municipal Airport","37","-108","US","US-NM"
"20602","small_airport","Sidney Municipal Airport","42","-75","US","US-NY"
"20603","small_airport","Questa Municipal Nr 2 Airport","37","-106","US","US-NM"
"20604","small_airport","Bradford County Airport","42","-76","US","US-PA"
"20605","small_airport","Punxsutawney Municipal Airport","41","-79","US","US-PA"
"20606","small_airport","Monticello Airport","42","-75","US","US-NY"
"20607","small_airport","Wellsboro Johnston Airport","42","-77","US","US-PA"
"20608","small_airport","Sky Manor Airport","41","-75","US","US-NJ"
"20609","small_airport","Pottstown Municipal Airport","40","-76","US","US-PA"
"20610","small_airport","Solberg Hunterdon Airport","41","-75","US","US-NJ"
